dataset,split_strategy,metric,contrast,seed,model_a,model_b,value_a,value_b,difference_a_minus_b
esol,scaffold,mae,edge_vs_node,2029,edge_gnn,node_gnn,0.7936263032768411,0.8166276366669243,-0.023001333390083145
esol,scaffold,mae,edge_vs_node,2030,edge_gnn,node_gnn,0.9098200886050284,0.9487951403413164,-0.03897505173628801
esol,scaffold,mae,edge_vs_node,2031,edge_gnn,node_gnn,0.908122339817509,0.9443189285447304,-0.036196588727221424
esol,scaffold,mae,edge_vs_node,2032,edge_gnn,node_gnn,0.8442955288956283,0.9268803231455296,-0.08258479424990128
esol,scaffold,mae,edge_vs_node,2033,edge_gnn,node_gnn,1.0954221315764514,1.032890578622647,0.06253155295380441
esol,scaffold,mae,edge_vs_node,2034,edge_gnn,node_gnn,0.9925500686326324,1.0220845732234076,-0.029534504590775223
esol,scaffold,mae,edge_vs_node,2035,edge_gnn,node_gnn,0.8682033402565413,0.9970036236483688,-0.12880028339182747
esol,scaffold,mae,concat_vs_edge,2026,hybrid_concat,edge_gnn,0.7050098085176737,1.0407323531041013,-0.3357225445864276
esol,scaffold,mae,concat_vs_edge,2027,hybrid_concat,edge_gnn,0.7068412034476292,0.9301437070969498,-0.22330250364932058
esol,scaffold,mae,concat_vs_edge,2028,hybrid_concat,edge_gnn,0.694673271505546,0.9294136584655964,-0.2347403869600504
esol,scaffold,mae,concat_vs_edge,2029,hybrid_concat,edge_gnn,0.7064738580693567,0.7936263032768411,-0.08715244520748444
esol,scaffold,mae,concat_vs_edge,2030,hybrid_concat,edge_gnn,0.6532124601666711,0.9098200886050284,-0.25660762843835727
esol,scaffold,mae,concat_vs_edge,2031,hybrid_concat,edge_gnn,0.7509819468461488,0.908122339817509,-0.15714039297136018
esol,scaffold,mae,concat_vs_edge,2032,hybrid_concat,edge_gnn,0.630866195970329,0.8442955288956283,-0.2134293329252993
esol,scaffold,mae,concat_vs_edge,2033,hybrid_concat,edge_gnn,0.5721658825332685,1.0954221315764514,-0.5232562490431829
esol,scaffold,mae,concat_vs_edge,2034,hybrid_concat,edge_gnn,0.7357306210245826,0.9925500686326324,-0.25681944760804976
esol,scaffold,mae,concat_vs_edge,2035,hybrid_concat,edge_gnn,0.6123857603353152,0.8682033402565413,-0.2558175799212261
esol,scaffold,mae,gated_vs_concat,2026,hybrid_gated,hybrid_concat,0.6796660133929691,0.7050098085176737,-0.025343795124704638
esol,scaffold,mae,gated_vs_concat,2027,hybrid_gated,hybrid_concat,0.6718967193605355,0.7068412034476292,-0.03494448408709372
esol,scaffold,mae,gated_vs_concat,2028,hybrid_gated,hybrid_concat,0.7660522004571059,0.694673271505546,0.07137892895155984
esol,scaffold,mae,gated_vs_concat,2029,hybrid_gated,hybrid_concat,0.6383126720486486,0.7064738580693567,-0.06816118602070809
esol,scaffold,mae,gated_vs_concat,2030,hybrid_gated,hybrid_concat,0.6773410283499817,0.6532124601666711,0.02412856818331055
esol,scaffold,mae,gated_vs_concat,2031,hybrid_gated,hybrid_concat,0.6817369196297551,0.7509819468461488,-0.0692450272163937
esol,scaffold,mae,gated_vs_concat,2032,hybrid_gated,hybrid_concat,0.6515833626528384,0.630866195970329,0.020717166682509447
esol,scaffold,mae,gated_vs_concat,2033,hybrid_gated,hybrid_concat,0.6256857815839717,0.5721658825332685,0.0535198990507032
esol,scaffold,mae,gated_vs_concat,2034,hybrid_gated,hybrid_concat,0.7033128173492637,0.7357306210245826,-0.03241780367531899
esol,scaffold,mae,gated_vs_concat,2035,hybrid_gated,hybrid_concat,0.5566829744324614,0.6123857603353152,-0.055702785902853824
esol,scaffold,mae,morgan_vs_rdkit_rf,2026,rf_rdkit_morgan,rf_rdkit,0.890738505984481,0.7612457347764294,0.12949277120805158
esol,scaffold,mae,morgan_vs_rdkit_rf,2027,rf_rdkit_morgan,rf_rdkit,0.9780586401202332,0.8372697536374134,0.14078888648281984
esol,scaffold,mae,morgan_vs_rdkit_rf,2028,rf_rdkit_morgan,rf_rdkit,0.9849552556394456,0.8728175296044433,0.11213772603500238
esol,scaffold,mae,morgan_vs_rdkit_rf,2029,rf_rdkit_morgan,rf_rdkit,0.869951950594481,0.7100099346413538,0.1599420159531273
esol,scaffold,mae,morgan_vs_rdkit_rf,2030,rf_rdkit_morgan,rf_rdkit,0.7663808810044378,0.6576695364876438,0.10871134451679398
esol,scaffold,mae,morgan_vs_rdkit_rf,2031,rf_rdkit_morgan,rf_rdkit,0.7740748226967142,0.70628243237321,0.06779239032350426
esol,scaffold,mae,morgan_vs_rdkit_rf,2032,rf_rdkit_morgan,rf_rdkit,0.8690759119946209,0.7456584673632976,0.12341744463132331
esol,scaffold,mae,morgan_vs_rdkit_rf,2033,rf_rdkit_morgan,rf_rdkit,0.8883992005239265,0.7544039238206371,0.13399527670328937
esol,scaffold,mae,morgan_vs_rdkit_rf,2034,rf_rdkit_morgan,rf_rdkit,0.944305694632836,0.8430162056885186,0.10128948894431733
esol,scaffold,mae,morgan_vs_rdkit_rf,2035,rf_rdkit_morgan,rf_rdkit,0.7646727729833758,0.663826142751755,0.10084663023162077
esol,scaffold,mae,xgb_vs_rf_morgan,2026,xgb_rdkit_morgan,rf_rdkit_morgan,0.6586916241626395,0.890738505984481,-0.23204688182184152
esol,scaffold,mae,xgb_vs_rf_morgan,2027,xgb_rdkit_morgan,rf_rdkit_morgan,0.7150926410732855,0.9780586401202332,-0.26296599904694773
esol,scaffold,mae,xgb_vs_rf_morgan,2028,xgb_rdkit_morgan,rf_rdkit_morgan,0.8132201845635139,0.9849552556394456,-0.17173507107593178
esol,scaffold,mae,xgb_vs_rf_morgan,2029,xgb_rdkit_morgan,rf_rdkit_morgan,0.6662166267713262,0.869951950594481,-0.20373532382315485
esol,scaffold,mae,xgb_vs_rf_morgan,2030,xgb_rdkit_morgan,rf_rdkit_morgan,0.6041680745275647,0.7663808810044378,-0.16221280647687308
esol,scaffold,mae,xgb_vs_rf_morgan,2031,xgb_rdkit_morgan,rf_rdkit_morgan,0.6853840417971214,0.7740748226967142,-0.08869078089959281
esol,scaffold,mae,xgb_vs_rf_morgan,2032,xgb_rdkit_morgan,rf_rdkit_morgan,0.6317490429861395,0.8690759119946209,-0.23732686900848132
esol,scaffold,mae,xgb_vs_rf_morgan,2033,xgb_rdkit_morgan,rf_rdkit_morgan,0.6662062058646523,0.8883992005239265,-0.22219299465927422
esol,scaffold,mae,xgb_vs_rf_morgan,2034,xgb_rdkit_morgan,rf_rdkit_morgan,0.735854876158285,0.944305694632836,-0.20845081847455094
esol,scaffold,mae,xgb_vs_rf_morgan,2035,xgb_rdkit_morgan,rf_rdkit_morgan,0.6047681703095991,0.7646727729833758,-0.1599046026737767
esol,scaffold,r2,edge_vs_node,2026,edge_gnn,node_gnn,0.6379524383654487,0.6842095993310398,-0.04625716096559107
esol,scaffold,r2,edge_vs_node,2027,edge_gnn,node_gnn,0.7423346180348409,0.7482171599319543,-0.005882541897113347
esol,scaffold,r2,edge_vs_node,2028,edge_gnn,node_gnn,0.7029170092636335,0.6263226326075562,0.07659437665607738
esol,scaffold,r2,edge_vs_node,2029,edge_gnn,node_gnn,0.7639827686182095,0.7429869379905338,0.020995830627675627
esol,scaffold,r2,edge_vs_node,2030,edge_gnn,node_gnn,0.622260039308103,0.5832065129335297,0.03905352637457338
esol,scaffold,r2,edge_vs_node,2031,edge_gnn,node_gnn,0.663147837750212,0.6252127566108838,0.0379350811393282
esol,scaffold,r2,edge_vs_node,2032,edge_gnn,node_gnn,0.7171433977717943,0.6720026788818922,0.04514071888990201
esol,scaffold,r2,edge_vs_node,2033,edge_gnn,node_gnn,0.6392602725339148,0.6636907905155697,-0.024430517981654853
esol,scaffold,r2,edge_vs_node,2034,edge_gnn,node_gnn,0.6775093704229809,0.678974643439837,-0.0014652730168561723
esol,scaffold,r2,edge_vs_node,2035,edge_gnn,node_gnn,0.6905164251341571,0.5739524999120276,0.11656392522212955
esol,scaffold,r2,concat_vs_edge,2026,hybrid_concat,edge_gnn,0.838889165948742,0.6379524383654487,0.20093672758329328
esol,scaffold,r2,concat_vs_edge,2027,hybrid_concat,edge_gnn,0.8471626078740663,0.7423346180348409,0.10482798983922537
esol,scaffold,r2,concat_vs_edge,2028,hybrid_concat,edge_gnn,0.8313580774924817,0.7029170092636335,0.12844106822884815
esol,scaffold,r2,concat_vs_edge,2029,hybrid_concat,edge_gnn,0.8242383220464151,0.7639827686182095,0.060255553428205655
esol,scaffold,r2,concat_vs_edge,2030,hybrid_concat,edge_gnn,0.7939799015983633,0.622260039308103,0.17171986229026026
esol,scaffold,r2,concat_vs_edge,2031,hybrid_concat,edge_gnn,0.7910271580007374,0.663147837750212,0.1278793202505254
esol,scaffold,r2,concat_vs_edge,2032,hybrid_concat,edge_gnn,0.8449893798544129,0.7171433977717943,0.12784598208261866
esol,scaffold,r2,concat_vs_edge,2033,hybrid_concat,edge_gnn,0.8929739728106141,0.6392602725339148,0.25371370027669926
esol,scaffold,r2,concat_vs_edge,2034,hybrid_concat,edge_gnn,0.808447748922213,0.6775093704229809,0.13093837849923218
esol,scaffold,r2,concat_vs_edge,2035,hybrid_concat,edge_gnn,0.8425215875031499,0.6905164251341571,0.15200516236899275
esol,scaffold,r2,gated_vs_concat,2026,hybrid_gated,hybrid_concat,0.8512582450056502,0.838889165948742,0.012369079056908205
esol,scaffold,r2,gated_vs_concat,2027,hybrid_gated,hybrid_concat,0.8528173921428914,0.8471626078740663,0.005654784268825153
esol,scaffold,r2,gated_vs_concat,2028,hybrid_gated,hybrid_concat,0.7667332510395797,0.8313580774924817,-0.06462482645290202
esol,scaffold,r2,gated_vs_concat,2029,hybrid_gated,hybrid_concat,0.8484099650384075,0.8242383220464151,0.02417164299199237
esol,scaffold,r2,gated_vs_concat,2030,hybrid_gated,hybrid_concat,0.7735360992967086,0.7939799015983633,-0.020443802301654657
esol,scaffold,r2,gated_vs_concat,2031,hybrid_gated,hybrid_concat,0.8230676496929208,0.7910271580007374,0.03204049169218337
esol,scaffold,r2,gated_vs_concat,2032,hybrid_gated,hybrid_concat,0.8353496869583397,0.8449893798544129,-0.009639692896073249
esol,scaffold,r2,gated_vs_concat,2033,hybrid_gated,hybrid_concat,0.887735577144724,0.8929739728106141,-0.005238395665890128
esol,scaffold,r2,gated_vs_concat,2034,hybrid_gated,hybrid_concat,0.8179488248766752,0.808447748922213,0.009501075954462146
esol,scaffold,r2,gated_vs_concat,2035,hybrid_gated,hybrid_concat,0.8684593689360616,0.8425215875031499,0.0259377814329117
esol,scaffold,r2,morgan_vs_rdkit_rf,2026,rf_rdkit_morgan,rf_rdkit,0.7263467877377341,0.8037126692654528,-0.07736588152771873
esol,scaffold,r2,morgan_vs_rdkit_rf,2027,rf_rdkit_morgan,rf_rdkit,0.7119910520344119,0.7756965611033012,-0.06370550906888928
esol,scaffold,r2,morgan_vs_rdkit_rf,2028,rf_rdkit_morgan,rf_rdkit,0.6175299979548848,0.7119437512513179,-0.09441375329643309
esol,scaffold,r2,morgan_vs_rdkit_rf,2029,rf_rdkit_morgan,rf_rdkit,0.684167346454297,0.7924378431122302,-0.1082704966579332
esol,scaffold,r2,morgan_vs_rdkit_rf,2030,rf_rdkit_morgan,rf_rdkit,0.6877703394433671,0.7703672108342339,-0.0825968713908668
esol,scaffold,r2,morgan_vs_rdkit_rf,2031,rf_rdkit_morgan,rf_rdkit,0.7534266139514718,0.801319606615929,-0.047892992664457235
esol,scaffold,r2,morgan_vs_rdkit_rf,2032,rf_rdkit_morgan,rf_rdkit,0.6852964289557457,0.7757371660419585,-0.09044073708621281
esol,scaffold,r2,morgan_vs_rdkit_rf,2033,rf_rdkit_morgan,rf_rdkit,0.7611884031265268,0.8212639986581066,-0.06007559553157982
esol,scaffold,r2,morgan_vs_rdkit_rf,2034,rf_rdkit_morgan,rf_rdkit,0.6742780396856036,0.7254367465628111,-0.05115870687720747
esol,scaffold,r2,morgan_vs_rdkit_rf,2035,rf_rdkit_morgan,rf_rdkit,0.7561705732501655,0.8150289613849832,-0.058858388134817696
esol,scaffold,r2,xgb_vs_rf_morgan,2026,xgb_rdkit_morgan,rf_rdkit_morgan,0.8461318823813009,0.7263467877377341,0.11978509464356679
esol,scaffold,r2,xgb_vs_rf_morgan,2027,xgb_rdkit_morgan,rf_rdkit_morgan,0.845238877863764,0.7119910520344119,0.13324782582935202
esol,scaffold,r2,xgb_vs_rf_morgan,2028,xgb_rdkit_morgan,rf_rdkit_morgan,0.7402343065292516,0.6175299979548848,0.12270430857436676
esol,scaffold,r2,xgb_vs_rf_morgan,2029,xgb_rdkit_morgan,rf_rdkit_morgan,0.8160787848356351,0.684167346454297,0.13191143838133812
esol,scaffold,r2,xgb_vs_rf_morgan,2030,xgb_rdkit_morgan,rf_rdkit_morgan,0.8083581887449874,0.6877703394433671,0.12058784930162036
esol,scaffold,r2,xgb_vs_rf_morgan,2031,xgb_rdkit_morgan,rf_rdkit_morgan,0.8118417695453635,0.7534266139514718,0.058415155593891654
esol,scaffold,r2,xgb_vs_rf_morgan,2032,xgb_rdkit_morgan,rf_rdkit_morgan,0.8454553285927063,0.6852964289557457,0.16015889963696062
esol,scaffold,r2,xgb_vs_rf_morgan,2033,xgb_rdkit_morgan,rf_rdkit_morgan,0.8591114222662415,0.7611884031265268,0.09792301913971468
esol,scaffold,r2,xgb_vs_rf_morgan,2034,xgb_rdkit_morgan,rf_rdkit_morgan,0.7947144168901371,0.6742780396856036,0.12043637720453348
esol,scaffold,r2,xgb_vs_rf_morgan,2035,xgb_rdkit_morgan,rf_rdkit_morgan,0.8444646268998297,0.7561705732501655,0.08829405364966425
freesolv,random,rmse,edge_vs_node,2026,edge_gnn,node_gnn,1.0076470210223318,1.03145330766194,-0.023806286639608265
freesolv,random,rmse,edge_vs_node,2027,edge_gnn,node_gnn,1.354474948125233,1.4945854895442194,-0.1401105414189865
freesolv,random,rmse,edge_vs_node,2028,edge_gnn,node_gnn,1.6710647284136728,1.696975222191606,-0.025910493777933086
freesolv,random,rmse,edge_vs_node,2029,edge_gnn,node_gnn,1.228969161288171,1.0938078102856126,0.13516135100255844
freesolv,random,rmse,edge_vs_node,2030,edge_gnn,node_gnn,1.055930840962835,0.8474387689691392,0.2084920719936958
freesolv,random,rmse,edge_vs_node,2031,edge_gnn,node_gnn,1.4047217729610606,1.7667998692227136,-0.362078096261653
freesolv,random,rmse,edge_vs_node,2032,edge_gnn,node_gnn,1.182843905642886,1.589959324119267,-0.407115418476381
freesolv,random,rmse,edge_vs_node,2033,edge_gnn,node_gnn,1.7238728075743317,1.8859123742655093,-0.16203956669117758
freesolv,random,rmse,edge_vs_node,2034,edge_gnn,node_gnn,1.7870464813215687,1.5870160095653862,0.2000304717561825
freesolv,random,rmse,edge_vs_node,2035,edge_gnn,node_gnn,1.0097530162279476,1.0148395113016124,-0.005086495073664876
freesolv,random,rmse,concat_vs_edge,2026,hybrid_concat,edge_gnn,0.953900887588532,1.0076470210223318,-0.05374613343379986
freesolv,random,rmse,concat_vs_edge,2027,hybrid_concat,edge_gnn,1.0552542089301171,1.354474948125233,-0.2992207391951158
freesolv,random,rmse,concat_vs_edge,2028,hybrid_concat,edge_gnn,1.481639396027016,1.6710647284136728,-0.18942533238665682
freesolv,random,rmse,concat_vs_edge,2029,hybrid_concat,edge_gnn,0.7671283840788572,1.228969161288171,-0.4618407772093138
freesolv,random,rmse,concat_vs_edge,2030,hybrid_concat,edge_gnn,0.955552356516131,1.055930840962835,-0.10037848444670394
freesolv,random,rmse,concat_vs_edge,2031,hybrid_concat,edge_gnn,1.157400390404096,1.4047217729610606,-0.24732138255696468
freesolv,random,rmse,concat_vs_edge,2032,hybrid_concat,edge_gnn,0.931152744158669,1.182843905642886,-0.2516911614842171
freesolv,random,rmse,concat_vs_edge,2033,hybrid_concat,edge_gnn,1.292805719172014,1.7238728075743317,-0.4310670884023178
freesolv,random,rmse,concat_vs_edge,2034,hybrid_concat,edge_gnn,1.3067813826191723,1.7870464813215687,-0.4802650987023964
freesolv,random,rmse,concat_vs_edge,2035,hybrid_concat,edge_gnn,1.118427184139285,1.0097530162279476,0.10867416791133744
freesolv,random,rmse,gated_vs_concat,2026,hybrid_gated,hybrid_concat,0.94213383061078,0.953900887588532,-0.011767056977751933
freesolv,random,rmse,gated_vs_concat,2027,hybrid_gated,hybrid_concat,1.171496664787059,1.0552542089301171,0.11624245585694193
freesolv,random,rmse,gated_vs_concat,2028,hybrid_gated,hybrid_concat,1.3806697985144163,1.481639396027016,-0.10096959751259971
freesolv,random,rmse,gated_vs_concat,2029,hybrid_gated,hybrid_concat,0.7819624475002755,0.7671283840788572,0.014834063421418353
freesolv,random,rmse,gated_vs_concat,2030,hybrid_gated,hybrid_concat,0.8249386245458116,0.955552356516131,-0.13061373197031945
freesolv,random,rmse,gated_vs_concat,2031,hybrid_gated,hybrid_concat,1.2010231614566984,1.157400390404096,0.04362277105260248
freesolv,random,rmse,gated_vs_concat,2032,hybrid_gated,hybrid_concat,1.082742161014878,0.931152744158669,0.15158941685620897
freesolv,random,rmse,gated_vs_concat,2033,hybrid_gated,hybrid_concat,1.0504939549369912,1.292805719172014,-0.24231176423502276
freesolv,random,rmse,gated_vs_concat,2034,hybrid_gated,hybrid_concat,1.3055867267480468,1.3067813826191723,-0.0011946558711255495
freesolv,random,rmse,gated_vs_concat,2035,hybrid_gated,hybrid_concat,0.9075416240437284,1.118427184139285,-0.2108855600955566
freesolv,random,rmse,morgan_vs_rdkit_rf,2026,rf_rdkit_morgan,rf_rdkit,1.0307317250397872,0.9310335617176718,0.09969816332211534
freesolv,random,rmse,morgan_vs_rdkit_rf,2027,rf_rdkit_morgan,rf_rdkit,1.81659388305626,1.574842788255299,0.2417510948009609
freesolv,random,rmse,morgan_vs_rdkit_rf,2028,rf_rdkit_morgan,rf_rdkit,2.314496019156425,2.1380876296638087,0.17640838949261628
freesolv,random,rmse,morgan_vs_rdkit_rf,2029,rf_rdkit_morgan,rf_rdkit,1.2297631989041868,1.0407630123124831,0.1890001865917037
freesolv,random,rmse,morgan_vs_rdkit_rf,2030,rf_rdkit_morgan,rf_rdkit,1.314822218163439,0.9907886319951512,0.3240335861682878
freesolv,random,rmse,morgan_vs_rdkit_rf,2031,rf_rdkit_morgan,rf_rdkit,1.5058918105891452,1.25377978907112,0.25211202151802525
freesolv,random,rmse,morgan_vs_rdkit_rf,2032,rf_rdkit_morgan,rf_rdkit,1.489880593149166,1.228776315948456,0.26110427720071017
freesolv,random,rmse,morgan_vs_rdkit_rf,2033,rf_rdkit_morgan,rf_rdkit,1.6340941667724127,1.353337480192108,0.2807566865803046
freesolv,random,rmse,morgan_vs_rdkit_rf,2034,rf_rdkit_morgan,rf_rdkit,1.5397243967484422,1.379043619359806,0.1606807773886363
freesolv,random,rmse,morgan_vs_rdkit_rf,2035,rf_rdkit_morgan,rf_rdkit,1.5331077518435483,1.2928381547824934,0.24026959706105488
freesolv,random,rmse,xgb_vs_rf_morgan,2026,xgb_rdkit_morgan,rf_rdkit_morgan,0.8254347582521908,1.0307317250397872,-0.20529696678759635
freesolv,random,rmse,xgb_vs_rf_morgan,2027,xgb_rdkit_morgan,rf_rdkit_morgan,1.3527934757090734,1.81659388305626,-0.46380040734718664
freesolv,random,rmse,xgb_vs_rf_morgan,2028,xgb_rdkit_morgan,rf_rdkit_morgan,1.97857299063216,2.314496019156425,-0.3359230285242649
freesolv,random,rmse,xgb_vs_rf_morgan,2029,xgb_rdkit_morgan,rf_rdkit_morgan,0.9232753599622608,1.2297631989041868,-0.306487838941926
freesolv,random,rmse,xgb_vs_rf_morgan,2030,xgb_rdkit_morgan,rf_rdkit_morgan,0.953572274953752,1.314822218163439,-0.36124994320968706
freesolv,random,rmse,xgb_vs_rf_morgan,2031,xgb_rdkit_morgan,rf_rdkit_morgan,0.8979784400895003,1.5058918105891452,-0.6079133704996449
freesolv,random,rmse,xgb_vs_rf_morgan,2032,xgb_rdkit_morgan,rf_rdkit_morgan,1.010614775660958,1.489880593149166,-0.47926581748820807
freesolv,random,rmse,xgb_vs_rf_morgan,2033,xgb_rdkit_morgan,rf_rdkit_morgan,1.130468427865259,1.6340941667724127,-0.5036257389071537
freesolv,random,rmse,xgb_vs_rf_morgan,2034,xgb_rdkit_morgan,rf_rdkit_morgan,1.4010349834373523,1.5397243967484422,-0.13868941331108986
freesolv,random,rmse,xgb_vs_rf_morgan,2035,xgb_rdkit_morgan,rf_rdkit_morgan,1.0564413929146554,1.5331077518435483,-0.47666635892889286
freesolv,random,mae,edge_vs_node,2026,edge_gnn,node_gnn,0.7906435993874528,0.7962867480192717,-0.005643148631818917
freesolv,random,mae,edge_vs_node,2027,edge_gnn,node_gnn,0.7954479026142965,0.912049747817518,-0.11660184520322148
freesolv,random,mae,edge_vs_node,2028,edge_gnn,node_gnn,0.8164592818869173,1.072234500298907,-0.2557752184119898
freesolv,random,mae,edge_vs_node,2029,edge_gnn,node_gnn,0.8464314246426887,0.7477423436302656,0.09868908101242313
freesolv,random,mae,edge_vs_node,2030,edge_gnn,node_gnn,0.7657441864959198,0.6094558066633355,0.15628837983258426
freesolv,random,mae,edge_vs_node,2031,edge_gnn,node_gnn,0.9122073134977788,0.960157990667829,-0.04795067717005019
freesolv,random,mae,edge_vs_node,2032,edge_gnn,node_gnn,0.8588230197020692,1.2274740961190176,-0.3686510764169484
freesolv,random,mae,edge_vs_node,2033,edge_gnn,node_gnn,0.9699537511148142,1.016717038849909,-0.04676328773509475
freesolv,random,mae,edge_vs_node,2034,edge_gnn,node_gnn,1.1013763532899885,0.8840447705672168,0.21733158272277175
freesolv,random,mae,edge_vs_node,2035,edge_gnn,node_gnn,0.7262026575564341,0.740843055183994,-0.014640397627559865
freesolv,random,mae,concat_vs_edge,2026,hybrid_concat,edge_gnn,0.6152005128209566,0.7906435993874528,-0.1754430865664962
freesolv,random,mae,concat_vs_edge,2027,hybrid_concat,edge_gnn,0.6759250314302294,0.7954479026142965,-0.11952287118406713
freesolv,random,mae,concat_vs_edge,2028,hybrid_concat,edge_gnn,0.7496778384022085,0.8164592818869173,-0.06678144348470882
freesolv,random,mae,concat_vs_edge,2029,hybrid_concat,edge_gnn,0.4622287496175223,0.8464314246426887,-0.3842026750251664
freesolv,random,mae,concat_vs_edge,2030,hybrid_concat,edge_gnn,0.6201930016221916,0.7657441864959198,-0.1455511848737282
freesolv,random,mae,concat_vs_edge,2031,hybrid_concat,edge_gnn,0.7764586429757252,0.9122073134977788,-0.13574867052205364
freesolv,random,mae,concat_vs_edge,2032,hybrid_concat,edge_gnn,0.6732023705111708,0.8588230197020692,-0.18562064919089838
freesolv,random,mae,concat_vs_edge,2033,hybrid_concat,edge_gnn,0.8164203591993096,0.9699537511148142,-0.15353339191550464
freesolv,random,mae,concat_vs_edge,2034,hybrid_concat,edge_gnn,0.868339905724318,1.1013763532899885,-0.23303644756567055
freesolv,random,mae,concat_vs_edge,2035,hybrid_concat,edge_gnn,0.6867994116633926,0.7262026575564341,-0.03940324589304145
freesolv,random,mae,gated_vs_concat,2026,hybrid_gated,hybrid_concat,0.6202647836029892,0.6152005128209566,0.005064270782032643
freesolv,random,mae,gated_vs_concat,2027,hybrid_gated,hybrid_concat,0.6911197461201424,0.6759250314302294,0.015194714689912958
freesolv,random,mae,gated_vs_concat,2028,hybrid_gated,hybrid_concat,0.8201216214939004,0.7496778384022085,0.07044378309169197
freesolv,random,mae,gated_vs_concat,2029,hybrid_gated,hybrid_concat,0.4931629944237005,0.4622287496175223,0.03093424480617818
freesolv,random,mae,gated_vs_concat,2030,hybrid_gated,hybrid_concat,0.5759264729216489,0.6201930016221916,-0.04426652870054271
freesolv,random,mae,gated_vs_concat,2031,hybrid_gated,hybrid_concat,0.7856476123046143,0.7764586429757252,0.00918896932888913
freesolv,random,mae,gated_vs_concat,2032,hybrid_gated,hybrid_concat,0.7395733002170657,0.6732023705111708,0.06637092970589487
freesolv,random,mae,gated_vs_concat,2033,hybrid_gated,hybrid_concat,0.665627731087762,0.8164203591993096,-0.1507926281115476
freesolv,random,mae,gated_vs_concat,2034,hybrid_gated,hybrid_concat,0.7953517526113041,0.868339905724318,-0.07298815311301388
freesolv,random,mae,gated_vs_concat,2035,hybrid_gated,hybrid_concat,0.6318330500174387,0.6867994116633926,-0.05496636164595392
freesolv,random,mae,morgan_vs_rdkit_rf,2026,rf_rdkit_morgan,rf_rdkit,0.7434639573886883,0.6345529296555389,0.10891102773314942
freesolv,random,mae,morgan_vs_rdkit_rf,2027,rf_rdkit_morgan,rf_rdkit,1.1762055193123864,0.970815946068168,0.20538957324421836
freesolv,random,mae,morgan_vs_rdkit_rf,2028,rf_rdkit_morgan,rf_rdkit,1.0533714289958362,0.9483363953479929,0.10503503364784339
freesolv,random,mae,morgan_vs_rdkit_rf,2029,rf_rdkit_morgan,rf_rdkit,0.7342754490913873,0.6178668714468354,0.11640857764455192
freesolv,random,mae,morgan_vs_rdkit_rf,2030,rf_rdkit_morgan,rf_rdkit,0.7945709395616429,0.5970875063995478,0.19748343316209516
freesolv,random,mae,morgan_vs_rdkit_rf,2031,rf_rdkit_morgan,rf_rdkit,0.9489710503193576,0.7805609974982229,0.16841005282113464
freesolv,random,mae,morgan_vs_rdkit_rf,2032,rf_rdkit_morgan,rf_rdkit,0.9708790836969274,0.8146784564481935,0.15620062724873396
freesolv,random,mae,morgan_vs_rdkit_rf,2033,rf_rdkit_morgan,rf_rdkit,0.9650864423058704,0.8297085866364083,0.13537785566946203
freesolv,random,mae,morgan_vs_rdkit_rf,2034,rf_rdkit_morgan,rf_rdkit,1.003496064292896,0.885733718879975,0.11776234541292108
freesolv,random,mae,morgan_vs_rdkit_rf,2035,rf_rdkit_morgan,rf_rdkit,0.9595096345301596,0.800888400199289,0.1586212343308706
freesolv,random,mae,xgb_vs_rf_morgan,2026,xgb_rdkit_morgan,rf_rdkit_morgan,0.5242906204262603,0.7434639573886883,-0.21917333696242802
freesolv,random,mae,xgb_vs_rf_morgan,2027,xgb_rdkit_morgan,rf_rdkit_morgan,0.830988883977837,1.1762055193123864,-0.3452166353345494
freesolv,random,mae,xgb_vs_rf_morgan,2028,xgb_rdkit_morgan,rf_rdkit_morgan,0.7965378192491761,1.0533714289958362,-0.25683360974666014
freesolv,random,mae,xgb_vs_rf_morgan,2029,xgb_rdkit_morgan,rf_rdkit_morgan,0.4806380100225863,0.7342754490913873,-0.253637439068801
freesolv,random,mae,xgb_vs_rf_morgan,2030,xgb_rdkit_morgan,rf_rdkit_morgan,0.5789560895881525,0.7945709395616429,-0.21561484997349045
freesolv,random,mae,xgb_vs_rf_morgan,2031,xgb_rdkit_morgan,rf_rdkit_morgan,0.5661457933837462,0.9489710503193576,-0.3828252569356114
freesolv,random,mae,xgb_vs_rf_morgan,2032,xgb_rdkit_morgan,rf_rdkit_morgan,0.6444765707602528,0.9708790836969274,-0.32640251293667466
freesolv,random,mae,xgb_vs_rf_morgan,2033,xgb_rdkit_morgan,rf_rdkit_morgan,0.6720582047126871,0.9650864423058704,-0.2930282375931833
freesolv,random,mae,xgb_vs_rf_morgan,2034,xgb_rdkit_morgan,rf_rdkit_morgan,0.8221617827371058,1.003496064292896,-0.18133428155579023
freesolv,random,mae,xgb_vs_rf_morgan,2035,xgb_rdkit_morgan,rf_rdkit_morgan,0.6499840517199661,0.9595096345301596,-0.3095255828101935
freesolv,random,r2,edge_vs_node,2026,edge_gnn,node_gnn,0.9116791347343236,0.9074565660980616,0.004222568636262025
freesolv,random,r2,edge_vs_node,2027,edge_gnn,node_gnn,0.8938358490319436,0.8707360388854494,0.023099810146494204
freesolv,random,r2,edge_vs_node,2028,edge_gnn,node_gnn,0.8737579827839261,0.8698127711587494,0.003945211625176692
